,user_id,date_served,marketing_channel,variant,converted,language_displayed,language_preferred,age_group,date_subscribed,date_canceled,subscribing_channel,is_retained,DoW,channel_code,is_correct_lang
9405,a100006702,2018-01-16,Instagram,personalization,False,English,English,19-24 years,,,,True,,,Yes
9406,a100006703,2018-01-16,Instagram,personalization,False,English,English,24-30 years,,,,True,,,Yes
9407,a100006704,2018-01-16,Facebook,personalization,False,English,English,30-36 years,,,,True,,,Yes
9408,a100006705,2018-01-16,House Ads,personalization,False,English,English,36-45 years,,,,True,,,Yes
9409,a100006706,2018-01-16,House Ads,personalization,False,English,English,45-55 years,,,,True,,,Yes
9410,a100006707,2018-01-17,House Ads,personalization,False,English,English,55+ years,,,,True,,,Yes
9411,a100006708,2018-01-17,House Ads,personalization,False,English,English,0-18 years,,,,True,,,Yes
9412,a100006709,2018-01-17,Push,personalization,False,English,English,19-24 years,,,,True,,,Yes
9413,a100006710,2018-01-17,House Ads,personalization,False,English,English,24-30 years,,,,True,,,Yes
9414,a100006711,2018-01-17,House Ads,personalization,False,English,English,30-36 years,,,,True,,,Yes
9415,a100006712,2018-01-17,House Ads,personalization,False,English,English,36-45 years,,,,True,,,Yes
9416,a100006713,2018-01-17,Push,personalization,False,English,English,45-55 years,,,,True,,,Yes
9417,a100006714,2018-01-18,Facebook,personalization,False,English,English,55+ years,,,,True,,,Yes
9418,a100006715,2018-01-18,Instagram,personalization,False,English,English,0-18 years,,,,True,,,Yes
9419,a100006716,2018-01-18,Instagram,personalization,False,English,English,19-24 years,,,,True,,,Yes
9420,a100006717,2018-01-18,Facebook,personalization,False,English,English,24-30 years,,,,True,,,Yes
9421,a100006718,2018-01-18,House Ads,personalization,False,English,English,30-36 years,,,,True,,,Yes
9422,a100006719,2018-01-18,House Ads,personalization,False,English,English,36-45 years,,,,True,,,Yes
9423,a100006720,2018-01-18,House Ads,personalization,False,English,English,45-55 years,,,,True,,,Yes
9424,a100006721,2018-01-19,House Ads,personalization,False,English,English,55+ years,,,,True,,,Yes
9425,a100006722,2018-01-19,Push,personalization,False,English,English,0-18 years,,,,True,,,Yes
9426,a100006723,2018-01-19,House Ads,personalization,False,English,English,19-24 years,,,,True,,,Yes
9427,a100006724,2018-01-19,House Ads,personalization,False,English,English,24-30 years,,,,True,,,Yes
9428,a100006725,2018-01-19,House Ads,personalization,False,English,English,30-36 years,,,,True,,,Yes
9429,a100006726,2018-01-19,Push,personalization,False,English,English,36-45 years,,,,True,,,Yes
9430,a100006727,2018-01-19,Facebook,personalization,False,English,English,45-55 years,,,,True,,,Yes
9431,a100006728,2018-01-20,Instagram,personalization,False,English,English,55+ years,,,,True,,,Yes
9432,a100006729,2018-01-20,Instagram,personalization,False,English,English,0-18 years,,,,True,,,Yes
9433,a100006730,2018-01-20,Facebook,personalization,False,English,English,19-24 years,,,,True,,,Yes
9434,a100006731,2018-01-20,House Ads,personalization,False,English,English,24-30 years,,,,True,,,Yes
9435,a100006732,2018-01-20,House Ads,personalization,False,English,English,30-36 years,,,,True,,,Yes
9436,a100006733,2018-01-20,House Ads,personalization,False,English,English,36-45 years,,,,True,,,Yes
9437,a100006734,2018-01-20,House Ads,personalization,False,English,English,45-55 years,,,,True,,,Yes
9438,a100006735,2018-01-21,Push,personalization,False,English,English,55+ years,,,,True,,,Yes
9439,a100006736,2018-01-21,House Ads,personalization,False,English,English,0-18 years,,,,True,,,Yes
9440,a100006737,2018-01-21,House Ads,personalization,False,English,English,19-24 years,,,,True,,,Yes
9441,a100006738,2018-01-26,House Ads,personalization,False,English,English,24-30 years,,,,True,,,Yes
9442,a100006739,2018-01-26,Push,personalization,False,English,English,30-36 years,,,,True,,,Yes
9443,a100006740,2018-01-27,Facebook,personalization,False,English,English,36-45 years,,,,True,,,Yes
9444,a100006741,2018-01-27,Instagram,personalization,False,English,English,45-55 years,,,,True,,,Yes
9445,a100006742,2018-01-27,Instagram,personalization,False,English,English,55+ years,,,,True,,,Yes
9446,a100006743,2018-01-27,Facebook,personalization,False,English,English,0-18 years,,,,True,,,Yes
9447,a100006744,2018-01-27,House Ads,personalization,False,English,English,19-24 years,,,,True,,,Yes
9448,a100006745,2018-01-27,House Ads,personalization,False,English,English,24-30 years,,,,True,,,Yes
9449,a100006746,2018-01-27,House Ads,personalization,False,English,English,30-36 years,,,,True,,,Yes
9450,a100006747,2018-01-28,House Ads,personalization,False,English,English,36-45 years,,,,True,,,Yes
9451,a100006748,2018-01-28,Push,personalization,False,English,English,45-55 years,,,,True,,,Yes
9452,a100006749,2018-01-28,House Ads,personalization,False,English,English,55+ years,,,,True,,,Yes
9453,a100006750,2018-01-28,House Ads,personalization,False,English,English,0-18 years,,,,True,,,Yes
9454,a100006751,2018-01-28,House Ads,personalization,False,English,English,19-24 years,,,,True,,,Yes
9455,a100006752,2018-01-28,Push,personalization,False,English,English,24-30 years,,,,True,,,Yes
9456,a100006753,2018-01-28,Facebook,personalization,False,English,English,30-36 years,,,,True,,,Yes
9457,a100006754,2018-01-29,Instagram,personalization,False,English,English,36-45 years,,,,True,,,Yes
9458,a100006755,2018-01-29,Instagram,personalization,False,English,English,45-55 years,,,,True,,,Yes
9459,a100006756,2018-01-29,Facebook,personalization,False,English,English,55+ years,,,,True,,,Yes
9460,a100006757,2018-01-29,House Ads,personalization,False,English,English,0-18 years,,,,True,,,Yes
9461,a100006758,2018-01-29,House Ads,personalization,False,English,English,19-24 years,,,,True,,,Yes
9462,a100006759,2018-01-29,House Ads,personalization,False,English,English,24-30 years,,,,True,,,Yes
9463,a100006760,2018-01-29,House Ads,personalization,False,English,English,30-36 years,,,,True,,,Yes
9464,a100006761,2018-01-30,Push,personalization,False,English,English,36-45 years,,,,True,,,Yes
9465,a100006762,2018-01-30,House Ads,personalization,False,English,English,45-55 years,,,,True,,,Yes
9466,a100006763,2018-01-30,House Ads,personalization,False,English,English,55+ years,,,,True,,,Yes
9467,a100006764,2018-01-30,House Ads,personalization,False,English,English,0-18 years,,,,True,,,Yes
9468,a100006765,2018-01-30,Push,personalization,False,English,English,19-24 years,,,,True,,,Yes
9469,a100006766,2018-01-30,Facebook,personalization,False,English,English,24-30 years,,,,True,,,Yes
9470,a100006767,2018-01-30,Instagram,personalization,False,English,English,30-36 years,,,,True,,,Yes
9471,a100006768,2018-01-31,Instagram,personalization,False,English,English,36-45 years,,,,True,,,Yes
9472,a100006769,2018-01-31,Facebook,personalization,False,English,English,45-55 years,,,,True,,,Yes
9473,a100006770,2018-01-31,House Ads,personalization,False,English,English,55+ years,,,,True,,,Yes
9474,a100006771,2018-01-31,House Ads,personalization,False,English,English,0-18 years,,,,True,,,Yes
9475,a100006772,2018-01-31,House Ads,personalization,False,English,English,19-24 years,,,,True,,,Yes
9476,a100006773,2018-01-31,House Ads,personalization,False,English,English,24-30 years,,,,True,,,Yes
9477,a100006774,2018-01-31,Push,personalization,False,English,English,30-36 years,,,,True,,,Yes
9478,a100006775,2018-01-01,House Ads,personalization,False,English,English,36-45 years,,,,True,,,Yes
9479,a100006776,2018-01-01,House Ads,personalization,False,English,English,45-55 years,,,,True,,,Yes
9480,a100006777,2018-01-01,House Ads,personalization,False,English,English,55+ years,,,,True,,,Yes
9481,a100006778,2018-01-01,Push,personalization,False,English,English,0-18 years,,,,True,,,Yes
9482,a100006779,2018-01-01,Facebook,personalization,False,English,English,19-24 years,,,,True,,,Yes
9483,a100006780,2018-01-01,Instagram,personalization,False,English,English,24-30 years,,,,True,,,Yes
9484,a100006781,2018-01-01,Instagram,personalization,False,English,English,30-36 years,,,,True,,,Yes
9485,a100006782,2018-01-02,Facebook,personalization,False,English,English,36-45 years,,,,True,,,Yes
9486,a100006783,2018-01-02,House Ads,personalization,False,English,English,45-55 years,,,,True,,,Yes
9487,a100006784,2018-01-02,House Ads,personalization,False,English,English,55+ years,,,,True,,,Yes
9488,a100006785,2018-01-02,House Ads,personalization,False,English,English,0-18 years,,,,True,,,Yes
9489,a100006786,2018-01-02,House Ads,personalization,False,English,English,19-24 years,,,,True,,,Yes
9490,a100006786,2018-01-31,Facebook,personalization,False,English,English,19-24 years,,,,True,,,Yes
9491,a100006787,2018-01-02,Push,personalization,False,English,English,24-30 years,,,,True,,,Yes
9492,a100006787,2018-01-31,Instagram,personalization,False,English,English,24-30 years,,,,True,,,Yes
9493,a100006788,2018-01-02,House Ads,personalization,False,English,English,30-36 years,,,,True,,,Yes
9494,a100006788,2018-01-31,Facebook,personalization,False,English,English,30-36 years,,,,True,,,Yes
9495,a100006789,2018-01-03,House Ads,personalization,False,English,English,36-45 years,,,,True,,,Yes
9496,a100006789,2018-01-31,Instagram,personalization,False,English,English,36-45 years,,,,True,,,Yes
9497,a100006790,2018-01-03,House Ads,personalization,False,English,English,45-55 years,,,,True,,,Yes
9498,a100006790,2018-01-31,Facebook,personalization,False,English,English,45-55 years,,,,True,,,Yes
9499,a100006791,2018-01-03,Push,personalization,False,English,English,55+ years,,,,True,,,Yes
9500,a100006791,2018-01-31,Instagram,personalization,False,English,English,55+ years,,,,True,,,Yes
9501,a100006792,2018-01-03,Facebook,personalization,False,English,English,0-18 years,,,,True,,,Yes
9502,a100006792,2018-01-31,Facebook,personalization,False,English,English,0-18 years,,,,True,,,Yes
9503,a100006793,2018-01-03,Instagram,personalization,False,English,English,19-24 years,,,,True,,,Yes
9504,a100006793,2018-01-31,Instagram,personalization,False,English,English,19-24 years,,,,True,,,Yes
9505,a100006794,2018-01-03,Instagram,personalization,False,English,English,24-30 years,,,,True,,,Yes
9506,a100006794,2018-01-31,Facebook,personalization,False,English,English,24-30 years,,,,True,,,Yes
9507,a100006795,2018-01-03,Facebook,personalization,False,English,English,30-36 years,,,,True,,,Yes
9508,a100006795,2018-01-31,Instagram,personalization,False,English,English,30-36 years,,,,True,,,Yes
9509,a100006796,2018-01-04,House Ads,personalization,False,English,English,36-45 years,,,,True,,,Yes
9510,a100006796,2018-01-31,Facebook,personalization,False,English,English,36-45 years,,,,True,,,Yes
9511,a100006797,2018-01-04,House Ads,personalization,False,English,English,45-55 years,,,,True,,,Yes
9512,a100006797,2018-01-31,Instagram,personalization,False,English,English,45-55 years,,,,True,,,Yes
9513,a100006798,2018-01-04,House Ads,personalization,False,English,English,55+ years,,,,True,,,Yes
9514,a100006798,2018-01-31,Facebook,personalization,False,English,English,55+ years,,,,True,,,Yes
9515,a100006799,2018-01-04,House Ads,personalization,False,English,English,0-18 years,,,,True,,,Yes
9516,a100006799,2018-01-31,Instagram,personalization,False,English,English,0-18 years,,,,True,,,Yes
9517,a100006800,2018-01-04,Push,personalization,False,English,English,19-24 years,,,,True,,,Yes
9518,a100006800,2018-01-31,Facebook,personalization,False,English,English,19-24 years,,,,True,,,Yes
9519,a100006801,2018-01-04,House Ads,personalization,False,English,English,24-30 years,,,,True,,,Yes
9520,a100006801,2018-01-31,Instagram,personalization,False,English,English,24-30 years,,,,True,,,Yes
9521,a100006802,2018-01-04,House Ads,personalization,False,English,English,30-36 years,,,,True,,,Yes
9522,a100006802,2018-01-31,Facebook,personalization,False,English,English,30-36 years,,,,True,,,Yes
9523,a100006803,2018-01-05,House Ads,personalization,False,English,English,36-45 years,,,,True,,,Yes
9524,a100006803,2018-01-31,Instagram,personalization,False,English,English,36-45 years,,,,True,,,Yes
9525,a100006804,2018-01-05,Push,personalization,False,English,English,45-55 years,,,,True,,,Yes
9526,a100006804,2018-01-31,Facebook,personalization,False,English,English,45-55 years,,,,True,,,Yes
9527,a100006805,2018-01-05,Facebook,personalization,False,English,English,55+ years,,,,True,,,Yes
9528,a100006805,2018-01-31,Instagram,personalization,False,English,English,55+ years,,,,True,,,Yes
9529,a100006806,2018-01-05,Instagram,personalization,False,English,English,0-18 years,,,,True,,,Yes
9530,a100006806,2018-01-31,Facebook,personalization,False,English,English,0-18 years,,,,True,,,Yes
9531,a100006807,2018-01-05,Instagram,personalization,False,English,English,19-24 years,,,,True,,,Yes
9532,a100006807,2018-01-31,Instagram,personalization,False,English,English,19-24 years,,,,True,,,Yes
9533,a100006808,2018-01-05,Facebook,personalization,False,English,English,24-30 years,,,,True,,,Yes
9534,a100006808,2018-01-31,Push,personalization,False,English,English,24-30 years,,,,True,,,Yes
9535,a100006809,2018-01-05,House Ads,personalization,False,English,English,30-36 years,,,,True,,,Yes
9536,a100006809,2018-01-31,Instagram,personalization,False,English,English,30-36 years,,,,True,,,Yes
9537,a100006810,2018-01-06,House Ads,personalization,False,English,English,36-45 years,,,,True,,,Yes
9538,a100006811,2018-01-06,House Ads,personalization,False,English,English,45-55 years,,,,True,,,Yes
9539,a100006812,2018-01-06,House Ads,personalization,False,English,English,55+ years,,,,True,,,Yes
9540,a100006813,2018-01-06,Push,personalization,False,English,English,0-18 years,,,,True,,,Yes
9541,a100006814,2018-01-06,House Ads,personalization,False,English,English,19-24 years,,,,True,,,Yes
9542,a100006815,2018-01-06,House Ads,personalization,False,English,English,24-30 years,,,,True,,,Yes
9543,a100006816,2018-01-06,House Ads,personalization,False,English,English,30-36 years,,,,True,,,Yes
9544,a100006817,2018-01-07,Push,personalization,False,English,English,36-45 years,,,,True,,,Yes
9545,a100006818,2018-01-07,Facebook,personalization,False,English,English,45-55 years,,,,True,,,Yes
9546,a100006819,2018-01-07,Instagram,personalization,False,English,English,55+ years,,,,True,,,Yes
9547,a100006820,2018-01-07,Instagram,personalization,False,English,English,0-18 years,,,,True,,,Yes
9548,a100006821,2018-01-07,Facebook,personalization,False,English,English,19-24 years,,,,True,,,Yes
9549,a100006822,2018-01-07,House Ads,personalization,False,English,English,24-30 years,,,,True,,,Yes
9550,a100006823,2018-01-08,House Ads,personalization,False,English,English,30-36 years,,,,True,,,Yes
9551,a100006824,2018-01-08,House Ads,personalization,False,English,English,36-45 years,,,,True,,,Yes
9552,a100006825,2018-01-08,House Ads,personalization,False,English,English,45-55 years,,,,True,,,Yes
9553,a100006826,2018-01-08,Push,personalization,False,English,English,55+ years,,,,True,,,Yes
9554,a100006827,2018-01-08,House Ads,personalization,False,English,English,0-18 years,,,,True,,,Yes
9555,a100006828,2018-01-08,House Ads,personalization,False,English,English,19-24 years,,,,True,,,Yes
9556,a100006829,2018-01-08,House Ads,personalization,False,English,English,24-30 years,,,,True,,,Yes
9557,a100006830,2018-01-09,Push,personalization,False,English,English,30-36 years,,,,True,,,Yes
9558,a100006831,2018-01-09,Facebook,personalization,False,English,English,36-45 years,,,,True,,,Yes
9559,a100006832,2018-01-09,Instagram,personalization,False,English,English,45-55 years,,,,True,,,Yes
9560,a100006833,2018-01-09,Instagram,personalization,False,English,English,55+ years,,,,True,,,Yes
9561,a100006834,2018-01-09,Facebook,personalization,False,English,English,0-18 years,,,,True,,,Yes
9562,a100006835,2018-01-09,House Ads,personalization,False,English,English,19-24 years,,,,True,,,Yes
9563,a100006836,2018-01-09,House Ads,personalization,False,English,English,24-30 years,,,,True,,,Yes
9564,a100006837,2018-01-10,House Ads,personalization,False,English,English,30-36 years,,,,True,,,Yes
9565,a100006838,2018-01-10,House Ads,personalization,False,English,English,36-45 years,,,,True,,,Yes
9566,a100006839,2018-01-10,Push,personalization,False,English,English,45-55 years,,,,True,,,Yes
9567,a100006840,2018-01-10,House Ads,personalization,False,English,English,55+ years,,,,True,,,Yes
9568,a100006841,2018-01-10,House Ads,personalization,False,English,English,0-18 years,,,,True,,,Yes
9569,a100006842,2018-01-10,House Ads,personalization,False,English,English,19-24 years,,,,True,,,Yes
9570,a100006843,2018-01-10,Push,personalization,False,English,English,24-30 years,,,,True,,,Yes
9571,a100006844,2018-01-11,Facebook,personalization,False,English,English,30-36 years,,,,True,,,Yes
9572,a100006845,2018-01-11,Instagram,personalization,False,English,English,36-45 years,,,,True,,,Yes
9573,a100006846,2018-01-11,Instagram,personalization,False,English,English,45-55 years,,,,True,,,Yes
9574,a100006847,2018-01-11,Facebook,personalization,False,English,English,55+ years,,,,True,,,Yes
9575,a100006848,2018-01-11,House Ads,personalization,False,English,English,0-18 years,,,,True,,,Yes
9576,a100006849,2018-01-11,House Ads,personalization,False,English,English,19-24 years,,,,True,,,Yes
9577,a100006850,2018-01-11,House Ads,personalization,False,English,English,24-30 years,,,,True,,,Yes
9578,a100006851,2018-01-12,House Ads,personalization,False,English,English,30-36 years,,,,True,,,Yes
9579,a100006852,2018-01-12,Push,personalization,False,English,English,36-45 years,,,,True,,,Yes
9580,a100006853,2018-01-12,House Ads,personalization,False,English,English,45-55 years,,,,True,,,Yes
9581,a100006854,2018-01-12,House Ads,personalization,False,English,English,55+ years,,,,True,,,Yes
9582,a100006855,2018-01-12,House Ads,personalization,False,English,English,0-18 years,,,,True,,,Yes
9583,a100006856,2018-01-12,Push,personalization,False,English,English,19-24 years,,,,True,,,Yes
9584,a100006857,2018-01-12,Facebook,personalization,False,English,English,24-30 years,,,,True,,,Yes
9585,a100006858,2018-01-13,Instagram,personalization,False,English,English,30-36 years,,,,True,,,Yes
9586,a100006859,2018-01-13,Instagram,personalization,False,English,English,36-45 years,,,,True,,,Yes
9587,a100006860,2018-01-13,Facebook,personalization,False,English,English,45-55 years,,,,True,,,Yes
9588,a100006861,2018-01-13,House Ads,personalization,False,English,English,55+ years,,,,True,,,Yes
9589,a100006862,2018-01-13,House Ads,personalization,False,English,English,0-18 years,,,,True,,,Yes
9590,a100006863,2018-01-13,House Ads,personalization,False,English,English,19-24 years,,,,True,,,Yes
9591,a100006864,2018-01-13,House Ads,personalization,False,English,English,24-30 years,,,,True,,,Yes
9592,a100006865,2018-01-14,Push,personalization,False,English,English,30-36 years,,,,True,,,Yes
9593,a100006866,2018-01-14,House Ads,personalization,False,English,English,36-45 years,,,,True,,,Yes
9594,a100006867,2018-01-14,House Ads,personalization,False,English,English,45-55 years,,,,True,,,Yes
9595,a100006868,2018-01-14,House Ads,personalization,False,English,English,55+ years,,,,True,,,Yes
9596,a100006869,2018-01-14,Push,personalization,False,English,English,0-18 years,,,,True,,,Yes
9597,a100006870,2018-01-14,Facebook,personalization,False,English,English,19-24 years,,,,True,,,Yes
9598,a100006871,2018-01-14,Instagram,personalization,False,English,English,24-30 years,,,,True,,,Yes
9599,a100006872,2018-01-15,Instagram,personalization,False,English,English,30-36 years,,,,True,,,Yes
9600,a100006873,2018-01-15,Facebook,personalization,False,English,English,36-45 years,,,,True,,,Yes
9601,a100006874,2018-01-15,House Ads,personalization,False,English,English,45-55 years,,,,True,,,Yes
9602,a100006875,2018-01-15,House Ads,personalization,False,English,English,55+ years,,,,True,,,Yes
9603,a100006876,2018-01-15,House Ads,personalization,False,English,English,0-18 years,,,,True,,,Yes
9604,a100006877,2018-01-15,House Ads,personalization,False,English,English,19-24 years,,,,True,,,Yes
9605,a100006878,2018-01-15,Push,personalization,False,English,English,24-30 years,,,,True,,,Yes
9606,a100006879,2018-01-16,House Ads,personalization,False,English,English,30-36 years,,,,True,,,Yes
9607,a100006880,2018-01-16,House Ads,personalization,False,English,English,36-45 years,,,,True,,,Yes
9608,a100006881,2018-01-16,House Ads,personalization,False,English,English,45-55 years,,,,True,,,Yes
9609,a100006882,2018-01-16,Push,personalization,False,English,English,55+ years,,,,True,,,Yes
9610,a100006883,2018-01-16,Facebook,personalization,False,English,English,0-18 years,,,,True,,,Yes
9611,a100006884,2018-01-16,Instagram,personalization,False,English,English,19-24 years,,,,True,,,Yes
9612,a100006885,2018-01-16,Instagram,personalization,False,English,English,24-30 years,,,,True,,,Yes
9613,a100006886,2018-01-17,Facebook,personalization,False,English,English,30-36 years,,,,True,,,Yes
9614,a100006887,2018-01-17,House Ads,personalization,False,English,English,36-45 years,,,,True,,,Yes
9615,a100006888,2018-01-17,House Ads,personalization,False,English,English,45-55 years,,,,True,,,Yes
9616,a100006889,2018-01-17,House Ads,personalization,False,English,English,55+ years,,,,True,,,Yes
9617,a100006890,2018-01-17,House Ads,personalization,False,English,English,0-18 years,,,,True,,,Yes
9618,a100006891,2018-01-17,Push,personalization,False,English,English,19-24 years,,,,True,,,Yes
9619,a100006892,2018-01-17,House Ads,personalization,False,English,English,24-30 years,,,,True,,,Yes
9620,a100006893,2018-01-18,House Ads,personalization,False,English,English,30-36 years,,,,True,,,Yes
9621,a100006894,2018-01-18,House Ads,personalization,False,English,English,36-45 years,,,,True,,,Yes
9622,a100006895,2018-01-18,Push,personalization,False,English,English,45-55 years,,,,True,,,Yes
9623,a100006896,2018-01-18,Facebook,personalization,False,English,English,55+ years,,,,True,,,Yes
9624,a100006897,2018-01-18,Instagram,personalization,False,English,English,0-18 years,,,,True,,,Yes
9625,a100006898,2018-01-18,Instagram,personalization,False,English,English,19-24 years,,,,True,,,Yes
9626,a100006899,2018-01-18,Facebook,personalization,False,English,English,24-30 years,,,,True,,,Yes
9627,a100006900,2018-01-19,House Ads,personalization,False,English,English,30-36 years,,,,True,,,Yes
9628,a100006901,2018-01-19,House Ads,personalization,False,English,English,36-45 years,,,,True,,,Yes
9629,a100006902,2018-01-19,House Ads,personalization,False,English,English,45-55 years,,,,True,,,Yes
9630,a100006903,2018-01-19,House Ads,personalization,False,English,English,55+ years,,,,True,,,Yes
9631,a100006904,2018-01-19,Push,personalization,False,English,English,0-18 years,,,,True,,,Yes
9632,a100006905,2018-01-19,House Ads,personalization,False,English,English,19-24 years,,,,True,,,Yes
9633,a100006906,2018-01-19,House Ads,personalization,False,English,English,24-30 years,,,,True,,,Yes
9634,a100006907,2018-01-20,House Ads,personalization,False,English,English,30-36 years,,,,True,,,Yes
9635,a100006908,2018-01-20,Push,personalization,False,English,English,36-45 years,,,,True,,,Yes
9636,a100006909,2018-01-20,Facebook,personalization,False,English,English,45-55 years,,,,True,,,Yes
9637,a100006910,2018-01-20,Instagram,personalization,False,English,English,55+ years,,,,True,,,Yes
9638,a100006911,2018-01-20,Instagram,personalization,False,English,English,0-18 years,,,,True,,,Yes
9639,a100006912,2018-01-20,Facebook,personalization,False,English,English,19-24 years,,,,True,,,Yes
9640,a100006913,2018-01-20,House Ads,personalization,False,English,English,24-30 years,,,,True,,,Yes
9641,a100006914,2018-01-21,House Ads,personalization,False,English,English,30-36 years,,,,True,,,Yes
9642,a100006915,2018-01-21,House Ads,personalization,False,English,English,36-45 years,,,,True,,,Yes
9643,a100006916,2018-01-21,House Ads,personalization,False,English,English,45-55 years,,,,True,,,Yes
9644,a100006917,2018-01-26,Push,personalization,False,English,English,55+ years,,,,True,,,Yes
9645,a100006918,2018-01-26,House Ads,personalization,False,English,English,0-18 years,,,,True,,,Yes
9646,a100006919,2018-01-27,House Ads,personalization,False,English,English,19-24 years,,,,True,,,Yes
9647,a100006920,2018-01-27,House Ads,personalization,False,English,English,24-30 years,,,,True,,,Yes
9648,a100006921,2018-01-27,Push,personalization,False,English,English,30-36 years,,,,True,,,Yes
9649,a100006922,2018-01-27,Facebook,personalization,False,English,English,36-45 years,,,,True,,,Yes
9650,a100006923,2018-01-27,Instagram,personalization,False,English,English,45-55 years,,,,True,,,Yes
9651,a100006924,2018-01-27,Instagram,personalization,False,English,English,55+ years,,,,True,,,Yes
9652,a100006925,2018-01-27,Facebook,personalization,False,English,English,0-18 years,,,,True,,,Yes
9653,a100006926,2018-01-28,House Ads,personalization,False,English,English,19-24 years,,,,True,,,Yes
9654,a100006927,2018-01-28,House Ads,personalization,False,English,English,24-30 years,,,,True,,,Yes
9655,a100006928,2018-01-28,House Ads,personalization,False,English,English,30-36 years,,,,True,,,Yes
9656,a100006929,2018-01-28,House Ads,personalization,False,English,English,36-45 years,,,,True,,,Yes
9657,a100006930,2018-01-28,Push,personalization,False,English,English,45-55 years,,,,True,,,Yes
9658,a100006931,2018-01-28,House Ads,personalization,False,English,English,55+ years,,,,True,,,Yes
9659,a100006932,2018-01-28,House Ads,personalization,False,English,English,0-18 years,,,,True,,,Yes
9660,a100006933,2018-01-29,House Ads,personalization,False,English,English,19-24 years,,,,True,,,Yes
9661,a100006934,2018-01-29,Push,personalization,False,English,English,24-30 years,,,,True,,,Yes
9662,a100006935,2018-01-29,Facebook,personalization,False,English,English,30-36 years,,,,True,,,Yes
9663,a100006936,2018-01-29,Instagram,personalization,False,English,English,36-45 years,,,,True,,,Yes
9664,a100006937,2018-01-29,Instagram,personalization,False,English,English,45-55 years,,,,True,,,Yes
9665,a100006938,2018-01-29,Facebook,personalization,False,English,English,55+ years,,,,True,,,Yes
9666,a100006939,2018-01-29,House Ads,personalization,False,English,English,0-18 years,,,,True,,,Yes
9667,a100006940,2018-01-30,House Ads,personalization,False,English,English,19-24 years,,,,True,,,Yes
9668,a100006941,2018-01-30,House Ads,personalization,False,English,English,24-30 years,,,,True,,,Yes
9669,a100006942,2018-01-30,House Ads,personalization,False,English,English,30-36 years,,,,True,,,Yes
9670,a100006943,2018-01-30,Push,personalization,False,English,English,36-45 years,,,,True,,,Yes
9671,a100006944,2018-01-30,House Ads,personalization,False,English,English,45-55 years,,,,True,,,Yes
9672,a100006945,2018-01-30,House Ads,personalization,False,English,English,55+ years,,,,True,,,Yes
9673,a100006946,2018-01-30,House Ads,personalization,False,English,English,0-18 years,,,,True,,,Yes
9674,a100006947,2018-01-31,Push,personalization,False,English,English,19-24 years,,,,True,,,Yes
9675,a100006948,2018-01-31,Facebook,personalization,False,English,English,24-30 years,,,,True,,,Yes
9676,a100006949,2018-01-31,Instagram,personalization,False,English,English,30-36 years,,,,True,,,Yes
9677,a100006950,2018-01-31,Instagram,personalization,False,English,English,36-45 years,,,,True,,,Yes
9678,a100006951,2018-01-31,Facebook,personalization,False,English,English,45-55 years,,,,True,,,Yes
9679,a100006952,2018-01-31,House Ads,personalization,False,English,English,55+ years,,,,True,,,Yes
9680,a100006953,2018-01-31,House Ads,personalization,False,English,English,0-18 years,,,,True,,,Yes
9681,a100006954,2018-01-01,House Ads,personalization,False,English,English,19-24 years,,,,True,,,Yes
9682,a100006955,2018-01-01,House Ads,personalization,False,English,English,24-30 years,,,,True,,,Yes
9683,a100006956,2018-01-01,Push,personalization,False,English,English,30-36 years,,,,True,,,Yes
9684,a100006957,2018-01-01,House Ads,personalization,False,English,English,36-45 years,,,,True,,,Yes
9685,a100006958,2018-01-01,House Ads,personalization,False,English,English,45-55 years,,,,True,,,Yes
9686,a100006959,2018-01-01,House Ads,personalization,False,English,English,55+ years,,,,True,,,Yes
9687,a100006960,2018-01-01,Push,personalization,False,English,English,0-18 years,,,,True,,,Yes
9688,a100006961,2018-01-02,Facebook,personalization,False,English,English,19-24 years,,,,True,,,Yes
9689,a100006962,2018-01-02,Instagram,personalization,False,English,English,24-30 years,,,,True,,,Yes
9690,a100006963,2018-01-02,Instagram,personalization,False,English,English,30-36 years,,,,True,,,Yes
9691,a100006964,2018-01-02,Facebook,personalization,False,English,English,36-45 years,,,,True,,,Yes
9692,a100006965,2018-01-02,House Ads,personalization,False,English,English,45-55 years,,,,True,,,Yes
9693,a100006966,2018-01-02,House Ads,personalization,False,English,English,55+ years,,,,True,,,Yes
9694,a100006967,2018-01-02,House Ads,personalization,False,English,English,0-18 years,,,,True,,,Yes
9695,a100006968,2018-01-03,House Ads,personalization,False,English,English,19-24 years,,,,True,,,Yes
9696,a100006969,2018-01-03,Push,personalization,False,English,English,24-30 years,,,,True,,,Yes
9697,a100006970,2018-01-03,House Ads,personalization,False,English,English,30-36 years,,,,True,,,Yes
9698,a100006971,2018-01-03,House Ads,personalization,False,English,English,36-45 years,,,,True,,,Yes
9699,a100006972,2018-01-03,House Ads,personalization,False,English,English,45-55 years,,,,True,,,Yes
9700,a100006973,2018-01-03,Push,personalization,False,English,English,55+ years,,,,True,,,Yes
9701,a100006974,2018-01-03,Facebook,personalization,False,English,English,0-18 years,,,,True,,,Yes
9702,a100006975,2018-01-04,Instagram,personalization,False,English,English,19-24 years,,,,True,,,Yes
